b: {FlightNum: int,Origin: chararray,Dest: chararray,Diverted: int}
(1048,HOU,MSY,1)
(2372,HOU,MSY,1)
(2470,HOU,MSY,1)
(2493,HOU,MSY,1)
(859,MSY,MSP,1)
(1020,MSP,BUF,1)
(1024,MSP,LGA,1)
(1041,MBS,MSP,1)
(1055,PIT,MSP,1)
(1096,MEM,DFW,1)
(1099,DTW,STL,1)
(1170,MSP,BNA,1)
(1190,LAS,DTW,1)
(1261,IAD,MSP,1)
(1271,DCA,MSP,1)
(1446,DTW,ORF,1)
(1524,MCI,MSP,1)
(1669,CLT,MSP,1)
(1671,CLT,MSP,1)
(1701,CLE,MSP,1)
(1806,MSP,JFK,1)
(1807,MSP,BIS,1)
(1807,MSP,BIS,1)
(1820,DTW,CMH,1)
(1981,DTW,BOS,1)
(5687,ERI,CVG,1)
(5214,CHS,LGA,1)
(5431,JAX,JFK,1)
(5805,GSP,LGA,1)
(5638,STL,JFK,1)
(5414,CVG,MCO,1)
(5436,JAX,LGA,1)
(5317,CVG,MIA,1)
(5231,CVG,PHL,1)
(5527,CVG,SAT,1)
(5414,CVG,MCO,1)
(5097,JAN,CVG,1)
(5030,OKC,CVG,1)
(5902,MSP,CVG,1)
(5748,SBN,CVG,1)
(5865,OMA,CVG,1)
(5088,FWA,CVG,1)
(5861,MEM,CVG,1)
(5857,BNA,CVG,1)
(5031,GRB,CVG,1)
(5784,JFK,CVG,1)
(5105,ATW,CVG,1)
(5809,CID,CVG,1)
(5468,RDU,CVG,1)
(5679,IAD,CVG,1)
(5675,ERI,CVG,1)
(5627,MYR,CVG,1)
(5751,CLT,CVG,1)
(5786,HPN,CVG,1)
(4954,ROA,CVG,1)
(5816,CVG,ISP,1)
(5673,CVG,JFK,1)
(5606,SAV,LGA,1)
(5342,AVP,CVG,1)
(5729,SAV,JFK,1)
(5638,STL,JFK,1)
(5684,CVG,SCE,1)
(5523,CVG,SRQ,1)
(5053,HVN,CVG,1)
(5752,CVG,BTV,1)
(6958,ORD,BDL,1)
(3898,SLC,HLN,1)
(3924,FAT,RNO,1)
(6305,GEG,PDX,1)
(6643,DEN,LAX,1)
(6724,DEN,BIS,1)
(6695,DEN,ABQ,1)
(6283,CPR,GJT,1)
(6228,SFO,ACV,1)
(6941,ORD,OMA,1)
(3785,SLC,DEN,1)
(3999,SFO,PIH,1)
(6087,LAX,SFO,1)
(6181,SFO,RDD,1)
(6224,SFO,SJC,1)
(6068,IPL,LAX,1)
(6273,GJT,COS,1)
(6197,SFO,RDD,1)
(6228,SFO,MFR,1)
(6756,DEN,FWA,1)
(2259,MCI,EWR,1)
(2068,ORD,IAH,1)
(2931,IAH,LIT,1)
(2507,PNS,IAH,1)
(2833,BNA,IAH,1)
(2486,STL,IAH,1)
(2780,IAH,ORF,1)
(2932,STL,CLE,1)
(2780,IAH,ORF,1)
(2205,IAD,IAH,1)
(3043,TYS,EWR,1)
(2696,MAF,IAH,1)
(3213,IND,IAH,1)
(3149,ORD,IAH,1)
(2906,EWR,BNA,1)
(3117,SLC,IAH,1)
(2275,BOS,CLE,1)
(3053,DTW,EWR,1)
(3114,IAH,TUS,1)
(2059,IAH,COS,1)
(3157,ONT,IAH,1)
(3117,SLC,IAH,1)
(3063,CLT,EWR,1)
(2268,CLT,CLE,1)
(2998,TYS,IAH,1)
(3046,SAV,EWR,1)
(2186,IAH,COS,1)
(3286,PWM,CLE,1)
(3063,CLT,EWR,1)
(2545,CLE,BNA,1)
(2995,EWR,MSP,1)
(2014,OMA,IAH,1)
(2960,IAH,BTR,1)
(2867,IAH,SAV,1)
(2957,EWR,BUF,1)
(2323,ORF,EWR,1)
(2486,STL,IAH,1)
(3237,ORF,CLE,1)
(3263,IND,EWR,1)
(3147,TPA,EWR,1)
(2427,DAY,IAH,1)
(2125,IAH,MCO,1)
(28,SFO,JFK,1)
(272,LAX,MCO,1)
(316,BOI,DEN,1)
(301,ATL,DFW,1)
(730,SAN,ATL,1)
(850,SNA,ATL,1)
(875,ORD,ATL,1)
(884,DEN,ATL,1)
(898,SLC,ATL,1)
(902,MLB,ATL,1)
(910,PHL,ATL,1)
(976,MCI,ATL,1)
(1014,IND,ATL,1)
(1270,ATL,LGA,1)
(4168,PHF,ATL,1)
(4177,ATL,ICT,1)
(4201,SHV,ATL,1)
(4242,ATL,PFN,1)
(4244,ATL,PHF,1)
(4248,AVL,CVG,1)
(4253,SHV,ATL,1)
(4278,CRW,CVG,1)
(4310,AVP,ATL,1)
(4313,GSP,CVG,1)
(4384,ATL,GPT,1)
(4391,GRR,ATL,1)
(4397,HOU,ATL,1)
(4421,EYW,ATL,1)
(4430,ISP,ATL,1)
(4437,JFK,ATL,1)
(4466,MEI,ATL,1)
(4492,OMA,ATL,1)
(4493,SAT,ATL,1)
(4502,PIA,ATL,1)
(4504,PIA,ATL,1)
(4520,ROC,ATL,1)
(4533,SBN,ATL,1)
(4534,ATL,SBN,1)
(4564,XNA,ATL,1)
(4565,XNA,ATL,1)
(4584,RIC,TPA,1)
(4679,DSM,CVG,1)
(4765,ATL,HOU,1)
(4794,SDF,ATL,1)
(4798,PHF,CVG,1)
(4802,CVG,IAH,1)
(4842,TUL,ATL,1)
(4844,BTR,ATL,1)
(4846,ATL,ICT,1)
(4856,ATL,PNS,1)
(126,DEN,DFW,1)
(448,DEN,PHL,1)
(132,DEN,DFW,1)
(510,DEN,LGA,1)
(283,STL,DEN,1)
(477,BWI,MCO,1)
(470,MCO,BWI,1)
(480,MCO,BWI,1)
(121,ATL,DFW,1)
(756,FLL,PHL,1)
(1761,BUF,ATL,1)
(66,ATL,IAD,1)
(279,BOS,ATL,1)
(870,MCO,MSP,1)
(838,MCO,MDW,1)
(844,RDU,PHX,1)
(617,ATL,PHX,1)
(78,CLE,PHX,1)
(187,SAN,PHX,1)
(874,ORD,LAS,1)
(683,PHX,EWR,1)
(14,PHX,JFK,1)
(131,SEA,LAS,1)
(139,SEA,LAS,1)
(551,PHX,DFW,1)
(487,PHX,DEN,1)
(612,PHX,ATL,1)
(3372,CID,DFW,1)
(3388,TYS,DFW,1)
(3395,DFW,BTR,1)
(3425,DFW,MOB,1)
(3428,MAF,DFW,1)
(3431,DFW,ICT,1)
(3505,DFW,LIT,1)
(3516,CRP,DFW,1)
(3524,CLE,DFW,1)
(3538,LIT,DFW,1)
(3538,LIT,DFW,1)
(3538,LIT,DFW,1)
(3576,CID,DFW,1)
(3648,GSO,DFW,1)
(3688,CHA,DFW,1)
(3744,JAN,DFW,1)
(3753,DFW,LBB,1)
(3758,GSP,DFW,1)
(3768,GSP,DFW,1)
(3768,GSP,DFW,1)
(3814,ABI,DFW,1)
(3815,DFW,SAV,1)
(3832,PNS,DFW,1)
(3832,PNS,DFW,1)
(3840,DSM,DFW,1)
(3847,DFW,TVC,1)
(3848,LRD,DFW,1)
(3890,GRB,DFW,1)
(3932,SGF,ORD,1)
(4001,ORD,BUF,1)
(4053,ORD,DBQ,1)
(4077,ORD,AZO,1)
(4260,MEM,ORD,1)
(4314,DAY,ORD,1)
(4430,ORD,HPN,1)
(4442,MIA,SDF,1)
(4444,ORD,ATL,1)
(4457,ORD,COS,1)
(4458,COS,ORD,1)
(4458,COS,ORD,1)
(4458,COS,ORD,1)
(4621,BWI,BOS,1)
(4647,RDU,AUS,1)
(4695,BDL,RDU,1)
(4722,STL,JFK,1)
(4743,LGA,RDU,1)
(4754,DCA,JFK,1)
(4864,LGA,ATL,1)
(4866,ATL,LGA,1)
(4881,CMH,LGA,1)
(4929,TVC,LGA,1)
(95,SEA,OGG,1)
(96,HNL,MSP,1)
(123,ORD,MSP,1)
(199,RDU,MSP,1)
(206,LAX,IND,1)
(261,DTW,PHX,1)
(357,MSP,SFO,1)
(390,SNA,DTW,1)
(419,DTW,GRB,1)
(455,MEM,MSP,1)
(486,DTW,TPA,1)
(588,PDX,MSP,1)
(681,PHL,MSP,1)
(681,PHL,MSP,1)
(681,PHL,MSP,1)
(689,PHL,MSP,1)
(22,LAX,JFK,1)
(32,LAX,JFK,1)
(74,LAX,IAD,1)
(242,LAX,JFK,1)
(242,LAX,JFK,1)
(265,JFK,SAN,1)
(265,JFK,SAN,1)
(307,STL,DFW,1)
(363,PHL,DFW,1)
(372,SJU,BWI,1)
(411,BWI,DFW,1)
(475,JFK,DFW,1)
(514,DFW,ORF,1)
(514,DFW,ORF,1)
(544,SFO,DFW,1)
(583,BDL,DFW,1)
(627,DFW,IAH,1)
(627,DFW,IAH,1)
(630,SJC,DFW,1)
(630,SJC,DFW,1)
(630,SJC,DFW,1)
(634,SFO,ORD,1)
(639,BOS,DFW,1)
(644,DFW,JAX,1)
(645,MCO,DFW,1)
(728,DFW,LGA,1)
(731,LGA,DFW,1)
(753,LGA,DFW,1)
(810,ORD,DCA,1)
(846,SEA,DFW,1)
(882,MIA,DFW,1)
(883,LGA,FLL,1)
(986,MIA,LGA,1)
(986,MIA,LGA,1)
(1021,ORD,DEN,1)
(1023,ATL,DFW,1)
(1024,DFW,MIA,1)
(1131,MCO,ORD,1)
(1140,DEN,DFW,1)
(1142,ATL,LGA,1)
(1146,ORD,PHL,1)
(1197,BNA,DFW,1)
(1315,TPA,DFW,1)
(1412,ELP,ORD,1)
(1415,BOS,DFW,1)
(1415,BOS,DFW,1)
(1418,DFW,BOS,1)
(1421,BWI,DFW,1)
(1449,BOS,DFW,1)
(1497,BOS,DFW,1)
(1500,PHX,DFW,1)
(1627,PHL,DFW,1)
(1627,PHL,DFW,1)
(1641,RDU,DFW,1)
(1658,ONT,DFW,1)
(1692,SJU,MIA,1)
(1763,ORD,SNA,1)
(1871,JFK,DFW,1)
(1917,ATL,MIA,1)
(1968,SJU,MCO,1)
(1994,SFO,DFW,1)
(2092,ELP,DFW,1)
(2244,JAC,DFW,1)
(2244,JAC,DFW,1)
(2244,JAC,DFW,1)
(2244,JAC,DFW,1)
(2325,ORD,DFW,1)
(2327,ORD,DFW,1)
(2349,ORD,DFW,1)
(2349,ORD,DFW,1)
(2430,LAX,DFW,1)
(2434,LAX,DFW,1)
(2470,SNA,STL,1)
(2470,SNA,STL,1)
(151,OTZ,OME,1)
(343,OAK,SEA,1)
(349,LGB,SEA,1)
(351,OAK,SEA,1)
(424,SEA,SNA,1)
(427,SMF,SEA,1)
(520,SEA,SAN,1)
(528,SEA,LAX,1)
(529,LAX,SEA,1)
(12,FLL,JFK,1)
(40,FLL,JFK,1)
(376,FLL,LGA,1)
(3,JFK,FLL,1)
(143,JFK,PBI,1)
(44,MCO,JFK,1)
(48,MCO,JFK,1)
(118,MSY,JFK,1)
(58,PBI,JFK,1)
(185,JFK,SAN,1)
(183,JFK,SAN,1)
(199,JFK,LAS,1)
(1503,LAX,EWR,1)
(696,LAS,IAH,1)
(1450,LAX,CLE,1)
(1689,DTW,IAH,1)
(1083,BOS,IAH,1)
(1880,SEA,EWR,1)
(1545,CLE,IAH,1)
(761,SAT,EWR,1)
(1504,TPA,CLE,1)
(1789,DTW,IAH,1)
(480,LAS,CLE,1)
(1138,DFW,EWR,1)
(1890,SNA,IAH,1)
(383,BOS,IAH,1)
(368,PHX,CLE,1)
(529,DEN,EWR,1)
(1648,IAH,FLL,1)
(606,SAN,IAH,1)
(231,OAK,IAH,1)
(1493,MCO,EWR,1)
(16,LAX,EWR,1)
(45,EWR,MIA,1)
(1033,LGA,IAH,1)
(1434,PHX,EWR,1)
(684,IAH,MCI,1)
(1850,IAH,RDU,1)
(696,LAS,IAH,1)
(1755,PBI,EWR,1)
(12,IAD,PBI,1)
(2001,TYS,MCO,1)
(1292,BTV,IAD,1)
(1748,IAD,HPN,1)
(67,IAD,SEA,1)
(486,ATL,PHX,1)
(573,DCA,SLC,1)
(382,DFW,ATL,1)
(1990,TPA,JFK,1)
(2030,FLL,JFK,1)
(2036,MCO,LGA,1)
(2050,JFK,SFO,1)
(2065,LAX,JFK,1)
(464,ATL,PBI,1)
(1549,SLC,MCO,1)
(1557,MIA,ATL,1)
(460,ONT,ATL,1)
(365,ATL,HNL,1)
(998,SJU,ATL,1)
(1008,SLC,DFW,1)
(1500,ATL,DFW,1)
(950,ATL,SJU,1)
(425,ATL,CHS,1)
(228,SAN,ATL,1)
(612,BOS,SLC,1)
(869,ATL,ORF,1)
(611,PWM,ATL,1)
(528,SEA,ATL,1)
(534,FLL,ATL,1)
(601,PIT,ATL,1)
(604,HOU,ATL,1)
(611,PWM,ATL,1)
(614,SNA,ATL,1)
(670,SFO,ATL,1)
(676,PVD,ATL,1)
(699,STL,ATL,1)
(1431,LGA,ATL,1)
(1468,PIT,ATL,1)
(1556,BWI,ATL,1)
(1584,BOS,ATL,1)
(1592,BWI,ATL,1)
(1606,LAS,ATL,1)
(1628,DTW,ATL,1)
(1650,SMF,ATL,1)
(1651,DEN,ATL,1)
(1696,MCI,ATL,1)
(1876,MCI,ATL,1)
(1898,SLC,JFK,1)
(283,SRQ,ATL,1)
(529,PHL,ATL,1)
(539,ATL,GSP,1)
(726,BOS,ATL,1)
(1520,SEA,ATL,1)
(1635,GSO,ATL,1)
(684,SLC,ATL,1)
(829,ATL,SNA,1)
(275,ATL,ONT,1)
(492,LAX,DFW,1)
(532,ORD,BOS,1)
(694,ORD,LGA,1)
(959,ORD,DEN,1)
(1149,ORD,SNA,1)
(1572,TPA,IAD,1)
(81,PHL,LAX,1)
(891,BOS,PHL,1)
(891,PHL,DTW,1)
(1061,PHL,FLL,1)
(1409,CLT,FLL,1)
(1798,DCA,DFW,1)
(106,BNA,MSY,1)
(2674,JAX,MSY,1)
(2218,MCO,ABQ,1)
(121,MCO,MSY,1)
(1813,MCO,MSY,1)
(1865,MCO,MSY,1)
(2171,MCO,MSY,1)
(2464,MCO,MSY,1)
(1355,TPA,MSY,1)
(1886,TPA,MSY,1)
(2540,TPA,MSY,1)
(2736,TPA,MSY,1)
(2513,BHM,MSY,1)
(2699,BHM,MSY,1)
(2674,JAX,MSY,1)
(1813,MCO,MSY,1)
(1865,MCO,MSY,1)
(2171,MCO,MSY,1)
(2464,MCO,MSY,1)
(107,MDW,LAS,1)
(1554,LAS,BNA,1)
(1017,BWI,RDU,1)
(2540,HOU,OAK,1)
(1595,MHT,PHL,1)
(2405,LBB,DAL,1)
(173,TUL,DAL,1)
(1984,ORF,LAS,1)
(636,MCI,STL,1)
(1573,PHX,MDW,1)
(8,HRL,HOU,1)
(966,LAX,HOU,1)
(33,LBB,DAL,1)
(2921,AUS,HOU,1)
(1758,BHM,HOU,1)
(1172,LAX,HOU,1)
(1247,LAX,HOU,1)
(604,PHX,HOU,1)
(1798,ABQ,HOU,1)
(367,AUS,HOU,1)
(374,BHM,HOU,1)
(1965,BWI,HOU,1)
(2103,BWI,HOU,1)
(299,FLL,HOU,1)
(24,HRL,HOU,1)
(36,HRL,HOU,1)
(52,HRL,HOU,1)
(2453,HRL,HOU,1)
(109,LAS,HOU,1)
(1608,MAF,HOU,1)
(644,MCO,HOU,1)
(816,OAK,HOU,1)
(1287,PHL,HOU,1)
(2393,PHX,STL,1)
(52,HRL,HOU,1)
(54,HOU,DAL,1)
(503,LIT,DAL,1)
(947,MKE,MEM,1)
(949,MEM,DFW,1)
(981,AUS,MEM,1)
(1023,DCA,MSP,1)
(1031,GRR,MSP,1)
(1075,TPA,IND,1)
(1081,EWR,MSP,1)
(1082,MSP,EWR,1)
(1084,MSP,EWR,1)
(1128,AZO,DTW,1)
(1234,MSP,LGA,1)
(1403,DTW,LAN,1)
(1805,GRR,MSP,1)
(1832,DTW,EWR,1)
(1839,BUF,MSP,1)
(1859,MEM,IND,1)
(1864,SAT,MEM,1)
(4960,CVG,SGF,1)
(5109,CVG,PWM,1)
(3695,SUN,TWF,1)
(3927,SLC,RNO,1)
(3982,ABQ,GJT,1)
(3787,SAN,CDC,1)
(6734,MSO,BZN,1)
(6816,IAH,MEM,1)
(3883,LWS,GJT,1)
(3987,BOI,PIH,1)
(5902,JAX,CVG,1)
(3900,SLC,HLN,1)
(6406,EUG,MFR,1)
(6025,CEC,SMF,1)
(6151,LAX,SBP,1)
(2517,EWR,IND,1)
(2763,RDU,EWR,1)
(2701,EWR,XNA,1)
(3053,DTW,EWR,1)
(2408,CLE,ORD,1)
(2319,EWR,ORF,1)
(2803,CLE,ORF,1)
(2412,PIT,EWR,1)
(1221,EWR,IAD,1)
(2288,EWR,DAY,1)
(2284,DAL,IAH,1)
(2422,JAX,IAH,1)
(2824,BHM,EWR,1)
(4208,MDW,LGA,1)
(4226,MDW,LGA,1)
(108,LAX,ORD,1)
(193,IAD,LAX,1)
(408,DEN,LGA,1)
(915,CVG,MSY,1)
(445,ATL,MSY,1)
(780,ATL,ORF,1)
(1186,ATL,JAN,1)
(1407,ATL,MEM,1)
(374,ATL,PNS,1)
(276,ATL,BDL,1)
(1229,ORF,ATL,1)
(4126,ATL,MYR,1)
(4268,ATL,ORF,1)
(4531,SLC,TUL,1)
(4537,SHV,ATL,1)
(4694,DCA,JAN,1)
(4704,CVG,ROA,1)
(4767,SLC,OKC,1)
(4817,SLC,STL,1)
(4845,ATL,AZO,1)
(593,TPA,ROC,1)
(287,ATL,HOU,1)
(928,TPA,CAK,1)
(1737,MLI,ATL,1)
(824,ATL,MDW,1)
(458,BWI,MCO,1)
(572,TPA,LAS,1)
(81,PHX,BWI,1)
(548,PHX,DFW,1)
(3354,LBB,DFW,1)
(3394,BTR,DFW,1)
(3402,HOU,DFW,1)
(3462,PIA,DFW,1)
(3506,LIT,DFW,1)
(3582,HOU,DFW,1)
(3583,DFW,XNA,1)
(3600,JAN,DFW,1)
(3658,SHV,DFW,1)
(3858,VPS,DFW,1)
(3870,MLI,DFW,1)
(3966,ORD,CID,1)
(4364,CHA,ORD,1)
(4402,MQT,GRB,1)
(4565,BOS,RDU,1)
(118,SNA,MSP,1)
(154,SEA,MSP,1)
(172,SEA,MSP,1)
(172,SEA,MSP,1)
(289,DTW,MEM,1)
(447,MEM,MSP,1)
(532,DTW,LGA,1)
(579,MCO,MSP,1)
(677,MDW,MSP,1)
(708,FCA,GTF,1)
(755,MSP,SMF,1)
(756,MSP,DTW,1)
(819,ATL,MEM,1)
(844,ANC,MSP,1)
(856,MSP,MSY,1)
(856,MSP,MSY,1)
(149,IAD,LAX,1)
(285,MCO,LAX,1)
(309,ORD,PDX,1)
(342,ORD,LGA,1)
(342,ORD,LGA,1)
(353,ORD,MCI,1)
(403,DCA,DFW,1)
(426,LGB,DFW,1)
(500,STL,SEA,1)
(609,DCA,DFW,1)
(610,SJU,JFK,1)
(639,BOS,DFW,1)
(643,IND,DFW,1)
(674,SJU,EWR,1)
(683,LGA,STL,1)
(690,LAS,DFW,1)
(743,LGA,DFW,1)
(788,FLL,DFW,1)
(869,MIA,SJU,1)
(888,SJC,DFW,1)
(1061,EWR,DFW,1)
(1179,ORD,SAT,1)
(1210,DFW,ATL,1)
(1247,BDL,DFW,1)
(1271,RIC,DFW,1)
(1288,SFO,DFW,1)
(1309,SEA,DFW,1)
(1454,AUS,HOU,1)
(1893,ORD,LAS,1)
(1945,MIA,DFW,1)
(2267,STL,DFW,1)
(62,ANC,JNU,1)
(143,ANC,FAI,1)
(144,BRW,FAI,1)
(153,ANC,OTZ,1)
(153,OTZ,OME,1)
(204,LGB,JFK,1)
(740,PSE,JFK,1)
(711,JFK,SJU,1)
(62,FLL,JFK,1)
(189,JFK,LAS,1)
(290,BUR,JFK,1)
(294,BUR,JFK,1)
(1162,ATL,EWR,1)
(44,MIA,EWR,1)
(166,SEA,IAH,1)
(1861,EWR,SLC,1)
(1546,PDX,IAH,1)
(769,LAS,EWR,1)
(471,EWR,SJU,1)
(177,PHL,IAH,1)
(1080,IAD,IND,1)
(1911,GSP,IAD,1)
(365,ATL,HNL,1)
(317,ATL,HNL,1)
(365,ATL,HNL,1)
(1492,ATL,MOB,1)
(317,ATL,HNL,1)
(218,ATL,JAC,1)
(1513,ORD,SLC,1)
(2071,LAX,JFK,1)
(1981,FLL,LGA,1)
(269,ATL,DAY,1)
(798,ATL,IND,1)
(979,ATL,CMH,1)
(1136,LAX,SLC,1)
(1761,OGG,SLC,1)
(487,ORD,SJC,1)
(492,LAX,DFW,1)
(618,ORD,DCA,1)
(1241,PHL,DEN,1)
(1402,ONT,DEN,1)
(1410,SFO,LAS,1)
(1410,SFO,LAS,1)
(1545,DEN,LAS,1)
(250,CLT,DCA,1)
(568,PIT,RSW,1)
(743,IND,PHL,1)
(1243,PHL,CLT,1)
(1292,CMH,PHL,1)
(1420,PBI,DCA,1)
(1634,PHL,DFW,1)
(1810,IAH,DCA,1)
(1828,ORD,DCA,1)
(1834,DFW,DCA,1)
(1886,DCA,DFW,1)
(766,BDL,MCO,1)
(726,MDW,BWI,1)
(2282,LAS,AMA,1)
(2348,LAS,PIT,1)
(902,ABQ,LAS,1)
(616,TPA,LAS,1)
(323,TUS,LAS,1)
(2103,LAS,BUR,1)
(870,JAX,PHL,1)
(801,MCI,LAX,1)
(1719,OAK,ONT,1)
(1720,OAK,ONT,1)
(1417,SMF,ONT,1)
(78,AMA,DAL,1)
(398,AUS,MCO,1)
(1206,HOU,STL,1)
(56,HRL,HOU,1)
(1739,LAX,AUS,1)
(955,MEM,DCA,1)
(1267,JAX,MSP,1)
(1469,MSP,MOT,1)
(1495,CMH,MSP,1)
(1774,DTW,PHL,1)
(1927,DTW,MBS,1)
(1987,DTW,AUS,1)
(5063,GSO,BOS,1)
(5109,CVG,PWM,1)
(4995,CVG,MHT,1)
(5119,CVG,BHM,1)
(5279,EVV,CVG,1)
(5286,CVG,TYS,1)
(6376,SFO,LAX,1)
(6804,COS,MSN,1)
(6810,MEM,DAY,1)
(5806,ORD,ALB,1)
(6085,LAX,SFO,1)
(6181,SFO,RDD,1)
(3839,TUL,COS,1)
(6214,ACV,MRY,1)
(6461,MRY,SJC,1)
(6151,LAX,SBP,1)
(6700,FSD,LNK,1)
(6911,ORD,MCI,1)
(6448,SBA,SJC,1)
(6084,IYK,PSP,1)
(6085,LAX,SJC,1)
(6222,SFO,LAX,1)
(6097,LAX,SFO,1)
(6228,SFO,RDD,1)
(6306,SEA,PDX,1)
(6705,DEN,HLN,1)
(3831,SLC,GTF,1)
(6027,CEC,SMF,1)
(6128,LAX,PSP,1)
(6239,RDM,SJC,1)
(6379,SAT,MRY,1)
(2086,MKE,IAH,1)
(3008,CVG,EWR,1)
(3297,DAY,EWR,1)
(3057,CLT,EWR,1)
(2673,IAH,LFT,1)
(2978,PNS,IAH,1)
(2999,EWR,TYS,1)
(2311,GSP,EWR,1)
(2502,ELP,IAH,1)
(2454,LBB,IAH,1)
(3240,IAH,STL,1)
(2370,CLE,HPN,1)
(2309,PHX,IAH,1)
(2391,MCI,IAH,1)
(2536,IAH,SHV,1)
(2874,EWR,BTV,1)
(3058,GSP,EWR,1)
(3259,PHX,IAH,1)
(3025,BNA,IAH,1)
(2172,RIC,IAH,1)
(3281,CLT,IAH,1)
(3046,SAV,EWR,1)
(75,BOS,SFO,1)
(299,ORD,DFW,1)
(409,DEN,SNA,1)
(530,ATL,PHL,1)
(267,ATL,DFW,1)
(4188,ATL,MOB,1)
(4319,ATL,BQK,1)
(4383,ATL,GPT,1)
(4447,CVG,VPS,1)
(4578,ATL,BTR,1)
(4916,ATL,BUF,1)
(4919,CVG,HTS,1)
(171,ATL,RSW,1)
(757,BOS,PHL,1)
(271,BOS,ATL,1)
(989,PIT,ATL,1)
(753,PHX,MSP,1)
(256,PHX,PHL,1)
(794,MKE,PHX,1)
(3009,LAX,SBP,1)
(3019,LAX,FAT,1)
(3260,CLL,DFW,1)
(3347,DFW,LAW,1)
(3386,MSN,DFW,1)
(3389,DFW,AMA,1)
(3391,DFW,LBB,1)
(3439,DFW,SJT,1)
(3439,DFW,SJT,1)
(3493,DFW,SBA,1)
(3851,DFW,BTR,1)
(3851,DFW,BTR,1)
(3872,RST,DFW,1)
(4034,ORD,SAV,1)
(4082,ORD,ROC,1)
(4201,ORD,LSE,1)
(4292,SYR,ORD,1)
(4402,MQT,GRB,1)
(4625,EWR,RDU,1)
(4678,RDU,DCA,1)
(4700,RDU,DCA,1)
(4791,LGA,DCA,1)
(4798,DCA,LGA,1)
(146,IND,LGA,1)
(188,SAN,MSP,1)
(190,MSP,DCA,1)
(191,DTW,MSP,1)
(217,MBS,DTW,1)
(217,MBS,DTW,1)
(272,SFO,MEM,1)
(384,MSP,GRB,1)
(574,MSP,MIA,1)
(576,MSP,MCO,1)
(636,IND,FLL,1)
(677,PHL,MSP,1)
(737,JFK,MSP,1)
(859,MSY,MSP,1)
(873,SDF,MSP,1)
(417,XNA,DFW,1)
(465,BWI,DFW,1)
(483,MCO,STL,1)
(625,ATL,MIA,1)
(659,FLL,DFW,1)
(669,ATL,ORD,1)
(698,STL,LGA,1)
(704,DFW,LGA,1)
(704,DFW,LGA,1)
(766,DFW,LGA,1)
(876,ORD,BOS,1)
(1088,BNA,LGA,1)
(1299,JFK,MIA,1)
(1547,IAD,DFW,1)
(1599,ATL,DFW,1)
(1607,DCA,DFW,1)
(1723,RDU,DFW,1)
(1733,DTW,MIA,1)
(1806,LAS,ORD,1)
(1881,AUS,SJC,1)
(2348,DFW,ORD,1)
(66,CDV,YAK,1)
(142,ANC,SEA,1)
(145,FAI,BRW,1)
(146,BRW,FAI,1)
(593,SAN,SEA,1)
(885,LAS,SEA,1)
(39,JFK,FLL,1)
(292,BUR,JFK,1)
(296,BUR,JFK,1)
(170,SJC,JFK,1)
(40,FLL,JFK,1)
(58,PBI,JFK,1)
(290,BUR,JFK,1)
(291,JFK,BUR,1)
(26,FLL,JFK,1)
(484,LAS,BOS,1)
(243,LGB,FLL,1)
(177,PHL,IAH,1)
(128,RNO,IAH,1)
(1041,SAN,IAH,1)
(1803,LAX,EWR,1)
(231,OAK,IAH,1)
(1181,EWR,ORD,1)
(1635,EWR,PHX,1)
(1531,CLE,LAX,1)
(133,LGA,IAH,1)
(14,HNL,EWR,1)
(1558,IAH,DCA,1)
(258,IAH,DCA,1)
(393,MCO,EWR,1)
(730,ELP,IAH,1)
(1974,IAD,PWM,1)
(1946,IAD,SAV,1)
(371,SFO,ATL,1)
(854,ATL,MSP,1)
(960,CVG,MSP,1)
(518,CVG,EWR,1)
(930,ATL,PNS,1)
(457,LGA,ATL,1)
(1478,SFO,ATL,1)
(661,ATL,TUS,1)
(505,DEN,SMF,1)
(547,BOS,ORD,1)
(593,DEN,SEA,1)
(729,SEA,SFO,1)
(838,SFO,IAD,1)
(1058,KOA,SFO,1)
(1474,IAD,FLL,1)
(1486,PHX,ORD,1)
(1502,MCO,IAD,1)
(1540,PHX,ORD,1)
(1540,PHX,ORD,1)
(1556,LAS,IAD,1)
(43,PHL,SFO,1)
(127,PHL,SAN,1)
(346,MCO,PHL,1)
(605,CLT,BOS,1)
(730,FLL,DCA,1)
(1110,IND,DCA,1)
(1629,PHL,BNA,1)
(1722,MCI,DCA,1)
(1757,BDL,DCA,1)
(49,ABQ,DAL,1)
(94,BWI,PHX,1)
(2406,SDF,LAS,1)
(2318,BNA,HOU,1)
(2517,DAL,HOU,1)
(2729,DAL,HOU,1)
(1871,PHX,HOU,1)
(1510,SJC,SAN,1)
(2525,SMF,SAN,1)
(594,LAS,SAT,1)
(850,OAK,PHL,1)
(2623,ABQ,SAN,1)
(467,AMA,DAL,1)
(599,BNA,HOU,1)
(18,HRL,HOU,1)
(32,HRL,HOU,1)
(36,HRL,HOU,1)
(1554,LAS,BNA,1)
(1079,SJC,SAN,1)
(968,SMF,SAN,1)
(1728,SMF,SAN,1)
(1975,SMF,SAN,1)
(979,TUS,SAN,1)
(2137,BWI,MHT,1)
(2169,MDW,MHT,1)
(1612,TPA,MDW,1)
(925,SLC,BOI,1)
(925,SLC,BOI,1)
