flightnum,diverted_date,origin,dest
850,1/26/2004,PHL,MSY
850,10/25/2005,ATL,MSP
850,11/14/2005,OAK,PHL
850,5/2/2006,OAK,PHL
850,3/13/2006,ATL,MSP
850,3/4/2006,OAK,PHL
850,11/23/2007,HNL,ATL
850,1/22/2007,DEN,PHX
850,5/23/2007,ORD,LGA
850,5/9/2004,SNA,ATL
850,9/27/2004,SNA,ATL
850,8/20/2004,SNA,ATL
850,7/24/2004,ATL,MSP
850,7/18/2007,ORD,LGA
850,8/19/2007,ORD,LGA
850,7/28/2007,STL,MCO
850,8/3/2007,ORD,LGA
850,7/27/2005,SNA,ATL
850,8/15/2005,PHL,DFW
850,8/23/2005,PHL,DFW
850,8/23/2005,SNA,ATL
850,9/28/2005,PHL,DFW
850,6/21/2005,LAN,DTW
851,7/23/2005,LAS,ANC
851,7/29/2005,ATL,DEN
851,4/5/2008,MDW,MCO
851,11/23/2004,ATL,DFW
851,12/28/2004,DTW,ANC
851,12/31/2006,BWI,CLT
851,12/24/2006,JFK,RSW
851,11/10/2006,LAS,MDW
851,5/16/2008,DTW,ANC
851,9/21/2008,ATL,ORD
851,6/27/2007,XNA,DFW
851,6/6/2007,DEN,PHX
851,6/4/2007,XNA,DFW
851,9/28/2007,ATL,HNL
851,5/21/2007,ATL,HNL
851,7/9/2007,DTW,ANC
851,1/12/2006,STL,SAN
851,2/9/2006,MSP,ATL
851,3/15/2006,MSP,ATL
851,5/22/2006,MCO,ORD
851,11/15/2005,STL,SAN
851,12/22/2005,STL,SAN
851,11/26/2008,TUL,ORD
851,9/6/2004,CVG,MCO
851,12/3/2007,SEA,HNL
851,11/19/2007,MSP,ATL
851,10/29/2007,SJC,SNA
851,3/11/2007,SJC,SNA
851,3/1/2007,MSP,ATL
852,6/20/2005,ATL,MSP
852,6/13/2005,SEA,STL
852,7/22/2006,AUS,EWR
852,3/25/2004,ATL,MSP
852,5/30/2004,SAN,STL
852,3/5/2004,ATL,MSP
852,4/1/2005,ANC,LAS
852,1/7/2005,SLC,LAS
852,8/2/2008,AUS,EWR
852,7/10/2008,DFW,BOS
852,6/14/2008,SFO,JFK
852,8/11/2008,AUS,EWR
852,7/31/2008,DFW,CLT
852,7/17/2007,PHX,JFK
852,8/26/2004,SEA,STL
852,7/21/2004,SEA,STL
852,6/7/2004,ATL,MSP
852,7/30/2004,ATL,MSP
852,7/20/2004,ATL,BOS
852,11/18/2005,SFO,EWR
853,12/5/2005,BNA,DFW
853,11/24/2005,ATL,CLE
853,5/27/2004,DCA,DFW
853,8/23/2005,MSP,ATL
853,6/6/2005,MSP,ATL
853,12/31/2006,DFW,ABQ
853,12/24/2006,JFK,RSW
853,3/22/2007,ATL,MSP
853,6/26/2006,MSP,ATL
853,3/5/2008,IAD,DTW
853,4/4/2008,MSP,ATL
853,7/20/2004,MIA,ORD
853,3/11/2005,MSP,ATL
853,4/8/2006,BOS,SFO
853,1/28/2006,ATL,ABQ
853,7/6/2008,MSP,ATL
853,7/10/2008,MSP,ATL
853,12/14/2008,SEA,LIH
853,12/15/2008,SEA,LIH
854,12/18/2008,MCO,ATL
854,7/19/2006,LAS,STL
854,9/21/2005,ATL,MSP
854,10/4/2005,ATL,MSP
854,5/31/2004,LAS,STL
854,11/15/2004,IAH,CLT
854,11/29/2006,TPA,BWI
854,8/7/2008,LAS,STL
854,5/31/2008,LAS,STL
854,12/11/2007,LIH,SEA
854,1/14/2006,SLC,EWR
854,4/2/2006,IAD,LAS
854,2/10/2005,CLT,RDU
855,4/29/2005,DCA,ROC
855,3/6/2005,MCO,DCA
855,4/22/2005,MSP,ATL
855,4/15/2005,DCA,ROC
855,12/4/2004,PHX,IAD
855,11/18/2004,LAX,ORD
855,6/22/2005,BOS,EWR
855,7/27/2005,PHX,IAD
855,8/5/2005,MCO,DCA
855,6/29/2005,PHX,IAD
855,10/20/2005,SMF,BUR
855,12/30/2008,DFW,SAN
855,11/3/2008,DCA,BDL
855,6/25/2006,MCO,DCA
855,9/14/2006,DCA,SYR
855,7/22/2006,PHX,IAD
855,6/20/2006,ATL,HNL
855,6/25/2006,PHX,IAD
855,5/7/2004,PHX,IAD
855,5/25/2004,PHX,IAD
855,4/5/2004,EWR,STL
855,4/25/2004,MSY,MSP
855,5/1/2004,MCO,DFW
855,5/25/2004,MSY,DCA
855,3/16/2007,PBI,EWR
855,3/16/2007,MCO,DCA
855,11/29/2005,PHX,IAD
855,2/23/2006,DCA,MHT
855,3/12/2006,LAX,ORD
855,5/11/2006,MCO,DCA
855,2/6/2006,LAX,ORD
855,3/8/2008,PBI,EWR
855,1/1/2008,DCA,ALB
855,9/29/2004,ATL,FLL
855,11/23/2007,LAX,ORD
855,8/9/2007,MCO,DCA
855,6/11/2007,MCO,DCA
855,7/19/2007,MCO,DCA
855,7/10/2007,MCO,DCA
855,6/19/2007,MCO,DCA
855,9/13/2007,MSP,ATL
855,7/23/2008,MCO,DCA
855,6/29/2008,MSP,ATL
855,6/4/2008,MCO,DCA
855,6/27/2008,MCO,DCA
855,8/24/2008,MSP,ATL
856,3/16/2007,PIT,BWI
856,4/6/2007,SJC,DEN
856,3/16/2007,STT,BOS
856,2/24/2007,MSP,MSY
856,9/11/2005,MSP,MSY
856,5/20/2005,RDU,ATL
856,9/4/2005,MSP,MSY
856,6/20/2005,MSP,MSY
856,2/23/2005,BHM,MSY
856,1/9/2005,ATL,MSP
856,4/22/2005,MCO,ATL
856,2/22/2004,ATL,MSP
856,1/1/2004,PHX,IAD
856,4/23/2004,PHX,IAD
856,5/9/2004,ATL,MSP
856,1/5/2004,BWI,BHM
856,3/21/2004,ATL,MSP
856,4/25/2004,MSP,MSY
856,12/18/2008,STT,BOS
856,11/30/2008,KOA,SEA
856,12/21/2008,STT,BOS
856,12/20/2008,STT,BOS
856,12/20/2008,KOA,SEA
856,12/19/2008,STT,BOS
856,8/4/2006,ATL,CHS
856,8/13/2006,SMF,DEN
856,6/11/2006,SMF,DEN
856,6/8/2007,MSP,MSY
856,8/20/2007,MSP,MSY
856,5/11/2007,MCO,ATL
856,8/30/2007,MSP,MSY
856,8/23/2007,MCO,ATL
856,5/16/2007,SLC,EWR
856,2/16/2006,HOU,MDW
856,4/30/2006,HOU,MDW
856,3/9/2006,MSP,MSY
856,11/27/2006,MCO,ATL
856,3/23/2008,STT,BOS
856,3/22/2008,STT,BOS
856,3/21/2008,STT,BOS
856,8/9/2004,BHM,MSY
856,6/22/2004,LAS,ATL
856,8/2/2004,PHX,IAD
856,9/16/2004,BWI,BHM
856,6/11/2004,ATL,MSP
856,6/21/2004,LAS,ATL
856,8/12/2004,HOU,LAS
856,7/7/2004,PHX,IAD
856,9/27/2004,PNS,ATL
856,7/1/2004,MSP,MSY
856,7/12/2004,BWI,BHM
856,7/9/2004,LAS,ATL
856,9/15/2004,BHM,MSY
857,6/21/2004,MSP,ATL
857,2/24/2007,TPA,DFW
857,7/20/2008,BOS,LAS
857,11/5/2004,ALB,CLT
857,1/15/2004,PHL,FLL
857,3/1/2004,MSP,GRB
857,3/9/2004,MSY,MSP
857,7/1/2005,ATL,MSP
857,2/14/2005,BOS,EWR
857,4/20/2005,BOS,EWR
857,2/4/2005,ATL,TUS
857,2/23/2008,LAX,SFO
857,6/30/2007,MSP,ATL
857,8/24/2006,ATL,MSP
857,11/16/2007,LAX,SFO
857,1/20/2006,ATL,TUS
857,5/28/2006,ATL,MSP
857,2/19/2006,ATL,TUS
857,4/6/2006,ATL,MSP
858,5/31/2006,PHX,DEN
858,4/29/2006,JAX,HOU
858,6/22/2005,ATL,LGA
858,7/1/2005,ATL,LGA
858,7/18/2005,ATL,LGA
858,6/6/2005,ATL,LGA
858,6/10/2005,ATL,LGA
858,8/29/2005,HOU,MSY
858,11/16/2008,MIA,PHL
858,12/20/2008,OGG,SEA
858,3/5/2004,CLT,LGA
858,6/4/2008,SLC,IAD
858,8/2/2008,MIA,PHL
858,3/8/2008,RSW,JFK
858,3/7/2008,RSW,JFK
858,2/21/2005,HOU,MSY
858,2/23/2005,MSP,MSY
858,2/16/2005,HOU,MSY
858,9/17/2006,LAX,TUS
858,9/11/2006,SJC,DFW
858,11/29/2006,DFW,XNA
858,6/4/2007,STL,DAL
858,9/2/2007,STL,DAL
858,9/17/2007,ATL,MSP
858,7/31/2007,STL,DAL
859,7/14/2007,MDW,SRQ
859,8/11/2007,MSY,MSP
859,6/18/2007,SAV,ATL
859,8/5/2007,LAX,BNA
859,5/3/2004,MSY,MSP
859,1/3/2004,ORD,SAN
859,2/9/2006,ORD,SAN
859,5/8/2006,MSY,MSP
859,1/2/2006,ORD,MCI
859,4/18/2006,MSY,MSP
859,3/11/2006,MDW,SRQ
859,4/20/2006,TPA,ATL
859,4/11/2007,DTW,ORD
859,3/6/2007,JFK,RSW
859,2/27/2007,JFK,RSW
859,9/14/2004,MSY,MSP
859,6/20/2004,CLT,PNS
859,6/23/2004,CMH,ATL
859,8/24/2005,MSY,MSP
859,7/22/2005,IAD,PHX
859,6/25/2005,IAD,PHX
859,7/5/2005,MCO,DCA
859,12/13/2004,ATL,MIA
859,11/9/2006,DEN,PHX
859,7/15/2008,PHL,MIA
859,9/20/2007,MSY,MSP
859,11/26/2007,MCO,DCA
859,9/10/2007,ATL,ELP
859,9/26/2007,MSY,MSP
859,9/18/2007,MSY,MSP
859,12/22/2005,ORD,SAN
859,10/9/2005,ORD,SAN
859,10/4/2005,MSY,MSP
859,9/14/2006,ORD,SAT
859,8/21/2006,DEN,PHX
859,9/28/2006,MCO,DCA
859,6/25/2006,MCO,DCA
859,6/19/2006,MCO,DCA
859,9/29/2006,MDW,SRQ
859,3/18/2008,PHL,MIA
859,3/23/2005,ATL,BOS
859,3/30/2005,ORD,SAN
86,1/12/2005,SAN,PHL
86,1/19/2005,SAN,PHL
86,1/22/2005,SAN,PHL
86,7/20/2005,HNL,IAH
86,7/24/2005,SEA,JFK
86,2/11/2006,SEA,JFK
86,4/9/2006,SEA,JFK
86,6/26/2007,DFW,ORD
86,8/23/2007,DFW,ORD
86,7/18/2007,ANC,SEA
86,7/17/2007,SEA,JFK
86,4/23/2004,SAN,PHL
86,4/25/2004,BWI,PHX
86,3/31/2004,SAN,PHL
86,5/7/2004,SAN,PHL
86,1/15/2004,SAN,PHL
86,7/23/2004,SAN,PHL
86,7/27/2004,SAN,PHL
86,7/7/2004,SAN,PHL
86,7/12/2004,SAN,PHL
86,10/11/2008,MIA,JFK
86,12/22/2008,PHX,PDX
86,3/1/2007,SEA,JFK
86,3/1/2007,ATL,FLL
86,4/8/2008,DFW,ORD
86,8/14/2008,FLL,JFK
86,8/23/2008,ATL,FLL
86,7/11/2008,DFW,ORD
86,7/26/2008,SEA,JFK
86,7/27/2008,SEA,JFK
86,12/12/2004,SAN,PHL
86,12/23/2004,SAN,PHL
86,12/28/2004,SAN,PHL
86,12/29/2006,STL,DAL
86,11/25/2007,PHX,PDX
860,11/2/2007,SEA,ATL
860,11/10/2008,MFE,DFW
860,5/6/2006,MSP,MSY
860,4/11/2005,MSP,MSY
860,2/28/2005,MSP,MSY
860,1/12/2005,MSY,ORD
860,6/11/2005,IAD,BOS
860,10/19/2005,FLL,JAX
860,6/20/2005,HNL,ATL
860,8/15/2007,SEA,ATL
860,4/22/2004,BDL,ATL
860,9/8/2008,TUS,LAS
860,7/13/2008,FLL,ATL
860,1/18/2007,PBI,CLT
860,2/1/2007,PBI,CLT
860,2/26/2007,SFO,ORD
860,3/31/2007,SFO,ORD
860,12/6/2005,PHX,DEN
861,7/19/2007,DEN,PHX
861,8/23/2007,SRQ,MDW
861,4/22/2006,MCO,SJU
861,4/5/2006,MCO,STX
861,11/1/2007,MCO,SJU
861,10/18/2007,SRQ,MDW
861,10/18/2007,MCO,SJU
861,12/26/2008,SRQ,MDW
861,7/30/2004,BOS,MSP
861,1/5/2007,SRQ,MDW
861,2/25/2007,SRQ,MDW
861,11/10/2006,SRQ,MDW
861,1/7/2008,SRQ,MDW
861,8/31/2008,MCO,SJU
861,8/22/2008,ATL,FLL
861,8/28/2008,DEN,PHX
861,6/22/2008,ATL,FLL
861,9/30/2008,PIT,BWI
861,6/5/2008,MCO,SJU
861,7/2/2008,ATL,FLL
861,7/25/2006,DEN,PHX
862,8/24/2006,FAI,MSP
862,6/21/2006,MSP,DTW
862,7/18/2006,SFO,IAD
862,7/22/2006,SFO,IAD
862,12/9/2008,PBI,ORD
862,12/26/2008,PBI,ORD
862,5/22/2006,DEN,PHX
862,1/12/2006,ORD,SAN
862,5/31/2006,PBI,ORD
862,11/15/2005,ORD,SAN
862,5/20/2007,PBI,ORD
862,9/13/2007,FAI,MSP
862,8/30/2005,IND,MSY
862,8/28/2005,IND,MSY
862,9/28/2005,FAI,MSP
862,9/11/2005,IND,HOU
862,8/29/2005,IND,MSY
862,5/15/2005,DEN,PHX
862,2/8/2005,MSY,HOU
862,1/22/2005,ABQ,ORD
862,5/14/2005,SFO,IAD
862,5/19/2008,PBI,ORD
862,9/12/2008,LAX,IAD
862,8/2/2008,MCO,ATL
862,7/5/2008,FLL,ATL
862,5/24/2004,RSW,EWR
862,5/25/2004,SFO,IAD
862,7/21/2004,SAN,ORD
862,7/12/2004,RSW,EWR
862,6/11/2004,FAI,MSP
862,8/11/2004,RSW,EWR
862,7/7/2004,SFO,IAD
862,4/15/2008,LAX,IAD
862,2/22/2008,PBI,ORD
863,4/17/2008,PHL,DFW
863,9/24/2005,SAT,HOU
863,8/14/2005,IAH,ATL
863,7/27/2005,MSP,ATL
863,7/6/2005,IAH,ATL
863,7/16/2007,ORD,SFO
863,5/30/2007,DTW,DFW
863,8/15/2007,PHL,ORD
863,7/25/2004,IAH,ATL
863,7/25/2004,MSP,ATL
863,6/16/2004,MSP,ATL
863,6/25/2008,PHL,DFW
863,5/8/2008,PHL,DFW
863,2/14/2007,DEN,PHX
863,2/21/2005,HOU,PHL
863,1/22/2005,HOU,PHL
863,2/14/2005,IAH,ATL
863,5/30/2004,SJU,STL
864,3/7/2004,MCO,ORF
864,7/2/2005,FAI,MSP
864,6/6/2005,SAT,BWI
864,3/27/2006,LAX,SAT
864,6/30/2006,SAT,BWI
864,7/19/2006,SAT,BWI
864,8/9/2006,LAX,DEN
864,1/28/2008,DFW,SLC
864,7/6/2008,FLL,ATL
864,6/26/2008,TPA,PIT
864,6/21/2007,FAI,MSP
864,7/29/2007,DEN,ATL
864,9/14/2007,SAT,BWI
864,3/2/2007,TPA,PIT
864,5/7/2007,SAT,BWI
865,1/3/2007,SFO,LAX
865,2/14/2007,DEN,PHX
865,7/7/2005,OAK,DFW
865,12/29/2008,PHL,MCO
865,3/9/2006,SFO,LAS
865,7/8/2007,SLC,DFW
865,6/8/2007,PIT,FLL
865,1/3/2008,MSY,LAX
865,6/8/2008,MSY,MSP
865,6/17/2008,LAS,DFW
865,6/18/2008,ATL,FLL
866,4/12/2007,PHL,FLL
866,2/25/2007,FLL,MDW
866,8/31/2006,DEN,ATL
866,6/4/2005,ATL,ORD
866,5/16/2005,SEA,SLC
866,12/16/2007,BOS,RSW
866,12/17/2007,BOS,RSW
866,2/24/2008,MCO,BOS
866,4/5/2008,EWR,RSW
866,2/13/2008,PHL,FLL
866,1/22/2005,ATL,ORD
866,2/28/2005,EWR,BOS
866,7/22/2004,ATL,ORD
866,7/26/2004,SEA,SLC
866,8/20/2007,LAX,MSY
866,8/9/2007,MDW,SAT
867,5/27/2005,BOS,ORD
867,7/25/2005,MCO,ORD
867,5/26/2004,DCA,DFW
867,2/6/2008,RSW,MDW
867,5/18/2008,IAD,LAX
867,12/21/2007,IAD,LAX
867,5/31/2005,CVG,PBI
867,12/15/2006,DEN,SEA
867,12/11/2006,MSP,GFK
868,11/12/2006,ATL,LGA
868,6/4/2005,SJU,LGA
868,6/7/2008,BNA,MDW
868,5/5/2004,EWR,LAS
868,2/16/2004,LAS,ORD
868,2/19/2006,DCA,LAS
868,11/27/2007,GEG,ORD
868,12/16/2007,MIA,DCA
868,2/26/2008,PHL,ATL
868,10/18/2004,LGB,DFW
869,9/22/2005,MIA,SJU
869,7/28/2005,DFW,LAS
869,8/12/2005,ATL,ORF
869,6/11/2007,ATL,MCO
869,6/10/2007,ATL,MCO
869,8/25/2006,IAD,SFO
869,7/23/2006,STL,HOU
869,10/16/2006,STL,HOU
869,12/25/2005,DFW,LAS
869,9/16/2004,RSW,ATL
869,1/12/2006,DFW,LAS
869,3/19/2006,SLC,JAC
87,12/20/2008,ABQ,SEA
87,6/18/2007,BUF,PHX
87,8/23/2005,LAS,LIT
87,6/29/2005,LIT,BWI
87,3/11/2008,ABQ,DAL
87,1/5/2005,JFK,SLC
87,6/9/2008,SDF,TPA
87,12/18/2005,JFK,SLC
87,11/29/2005,LIT,BWI
87,3/7/2004,PHL,SFO
870,2/6/2004,MCO,MSP
870,9/25/2007,MSY,HOU
870,7/18/2006,MDW,PVD
870,8/2/2006,SFO,ORD
870,9/17/2006,PDX,DFW
870,12/10/2004,JAX,PHL
870,10/19/2008,HOU,MAF
870,11/27/2008,ANC,HNL
870,12/17/2008,ORD,LAS
870,12/10/2008,ANC,HNL
870,10/12/2008,BUR,DFW
870,10/13/2008,BUR,DFW
870,11/19/2008,DFW,MSY
870,4/2/2006,SFO,ORD
870,3/12/2006,SFO,ORD
870,2/24/2007,PDX,DFW
870,11/19/2005,PHL,BDL
870,1/13/2008,LAS,BOS
870,4/6/2008,MDW,RSW
870,4/5/2008,MDW,RSW
870,7/3/2004,ABQ,ORD
870,8/5/2004,PWM,ATL
870,7/30/2004,MCO,MSP
870,10/12/2005,JAX,PHL
870,10/25/2005,JAX,PHL
870,8/29/2005,MCO,MSP
870,6/12/2005,CLT,RIC
870,8/8/2005,JAX,PHL
870,6/17/2005,MCO,MSP
870,8/3/2005,PWM,ATL
870,6/9/2008,PSP,DFW
870,9/30/2008,BUR,DFW
870,6/13/2008,PHX,OKC
870,7/10/2008,SFO,ORD
870,8/7/2008,LAS,PHX
870,7/10/2008,LAS,PHX
870,2/28/2005,JAX,PHL
870,5/19/2005,SFO,ORD
870,3/8/2005,DFW,BOS
870,1/12/2005,MSP,GRR
870,3/18/2005,MCO,MSP
870,2/24/2005,JAX,PHL
871,2/26/2005,CHS,CLT
871,1/12/2005,CLT,DFW
871,1/21/2005,ATL,LGA
871,8/23/2007,HOU,MDW
871,7/17/2007,CLE,MSP
871,7/18/2007,MDW,ISP
871,6/1/2007,HOU,MDW
871,5/27/2004,CLT,DFW
871,3/5/2004,ATL,LGA
871,11/10/2008,ATL,DFW
871,7/19/2006,MCO,MSP
871,12/6/2004,CLT,DFW
871,8/7/2008,BNA,PHX
871,7/10/2008,BNA,PHX
871,8/5/2008,BNA,PHX
871,2/4/2008,IAD,SFO
871,2/5/2008,MDW,CLE
871,5/12/2008,MCO,BNA
871,2/3/2008,MCO,MDW
871,1/26/2007,MCO,MSP
871,2/24/2007,MSP,GFK
871,8/5/2005,MSP,MCO
871,7/15/2005,MSY,ATL
871,7/26/2005,HOU,MDW
871,7/28/2005,SFO,LAS
871,9/27/2004,RSW,ATL
871,6/1/2004,CLT,DFW
871,8/4/2004,ATL,LGA
871,6/17/2004,ATL,LGA
871,9/28/2004,BOS,PHL
871,10/17/2004,ATL,LGA
872,6/7/2006,ATL,DEN
872,6/22/2006,DFW,MDW
872,6/25/2006,DFW,MDW
872,10/11/2006,DEN,DTW
872,1/22/2006,MSP,MDW
872,3/25/2006,MDW,BOS
872,6/13/2007,SFO,IAD
872,5/3/2007,LAX,JAX
872,5/21/2004,ATL,ORD
872,5/18/2005,IAH,ATL
872,7/26/2008,FLL,ATL
872,6/29/2008,FLL,ATL
873,7/14/2008,MCO,MSP
873,7/24/2008,MCO,MSP
873,5/23/2007,MCO,MSP
873,7/8/2007,MCO,MSP
873,8/25/2007,MCO,MSP
873,9/25/2007,DCA,LAS
873,9/16/2004,CLT,ATL
873,12/30/2008,MCO,MSP
873,7/25/2005,MCI,ORD
873,6/2/2005,MCO,CVG
873,10/10/2005,DSM,DEN
873,10/4/2005,SDF,MSP
873,12/8/2005,BOS,MDW
873,12/17/2005,LGA,DEN
873,12/24/2005,LGA,DEN
873,2/17/2007,JAX,LAX
873,2/13/2007,SNA,MDW
873,3/5/2008,DTW,MIA
873,1/28/2008,MCO,MSP
873,1/28/2008,DCA,LAS
873,1/24/2008,DTW,MIA
873,1/15/2008,DCA,LAS
873,12/6/2007,DCA,LAS
873,12/7/2007,DCA,LAS
873,12/27/2007,DCA,LAS
873,11/2/2007,DCA,LAS
873,12/27/2007,MCO,MSP
873,12/1/2007,DCA,LAS
874,3/8/2005,ORD,BOS
874,5/23/2006,PHX,ATL
874,8/10/2006,ATL,LGA
874,7/18/2006,ORD,LAS
874,7/27/2006,MSP,MDW
874,6/9/2006,ATL,LGA
874,7/10/2007,SAN,ORD
874,6/27/2007,SAN,ORD
874,7/21/2007,PHX,ABQ
874,7/9/2007,SAN,ORD
874,2/24/2006,ORD,LAS
874,10/27/2006,MSP,SDF
874,10/2/2006,DFW,MDW
874,3/4/2008,SLC,ATL
874,5/22/2004,STL,SJU
874,5/12/2004,SAN,ORD
874,4/15/2007,MSP,MCO
874,6/7/2005,DEN,ORD
874,7/23/2005,JAC,ORD
874,8/14/2005,ORD,LAS
874,12/9/2005,CLT,BOS
874,11/20/2005,DAL,ABQ
874,12/8/2005,SJC,ORD
875,12/10/2005,OMA,MDW
875,3/19/2006,SEA,DFW
875,11/25/2007,IND,ATL
875,7/30/2008,ABQ,DFW
875,7/8/2008,ABQ,DFW
875,6/28/2008,ABQ,DFW
875,10/3/2004,BUF,CLT
875,7/28/2004,SAN,DFW
875,9/2/2007,DEN,SEA
875,7/31/2006,SDF,MSP
875,6/7/2005,SDF,MSP
875,8/23/2005,ORD,ATL
875,12/14/2006,MDW,SRQ
875,3/24/2007,SDF,MSP
875,1/27/2004,DEN,SEA
876,5/5/2004,DEN,LGA
876,5/30/2004,MSP,SDF
876,6/2/2007,MOT,MSP
876,7/18/2007,MSP,SDF
876,10/5/2005,ORD,BOS
876,3/5/2006,MSP,MDW
876,3/10/2006,ATL,LGA
876,7/8/2008,SEA,DEN
876,7/6/2008,SEA,DEN
876,7/23/2008,SEA,DEN
876,4/9/2007,MSP,SDF
876,7/31/2006,MDW,MCO
876,6/23/2006,MDW,BOS
876,8/22/2006,PIT,IAH
876,7/11/2006,MDW,BOS
876,12/24/2008,SEA,PHX
876,7/9/2005,SEA,DEN
876,6/2/2005,SEA,DEN
877,7/19/2005,DFW,ATL
877,5/20/2005,DFW,ATL
877,7/1/2005,DFW,ATL
877,4/2/2006,BOS,MDW
877,3/16/2004,MEM,LGA
877,12/8/2005,BOS,MDW
877,7/28/2004,ORF,DFW
877,6/1/2004,ORF,DFW
877,9/14/2004,ORF,DFW
877,6/7/2008,TPA,BWI
877,7/23/2008,MCO,BWI
877,8/5/2006,AUS,ATL
877,8/28/2006,BOS,MDW
877,10/19/2006,PVD,CLT
878,8/29/2005,BNA,MSY
878,8/14/2005,AUS,ATL
878,8/30/2007,FLL,CLT
878,7/9/2007,FLL,CLT
878,4/25/2005,SAN,DFW
878,4/20/2006,BTR,MEM
878,6/29/2006,DFW,EWR
878,7/18/2006,DFW,EWR
878,10/14/2008,LAX,JFK
878,6/21/2008,MEM,TPA
878,8/15/2008,LAX,JFK
878,8/14/2008,LAX,JFK
878,5/16/2008,SLC,ATL
878,7/2/2008,DFW,EWR
878,7/23/2008,DFW,EWR
878,6/8/2008,LAX,JFK
878,6/28/2008,DCA,MEM
878,5/27/2008,LAX,JFK
878,10/23/2004,ORD,LGA
879,7/5/2004,MEM,BNA
879,7/7/2004,TPA,MEM
879,7/6/2004,SEA,MDW
879,2/23/2005,ORF,ATL
879,1/10/2005,ORF,ATL
879,12/10/2007,ATL,SEA
879,11/6/2007,ORD,SAN
879,11/21/2007,ATL,HPN
879,11/15/2005,TPA,MEM
879,8/12/2005,MEM,BTR
879,5/6/2005,ORF,ATL
879,8/16/2005,MSP,DFW
879,7/12/2005,MSP,DFW
879,2/4/2008,BOS,LAS
879,2/26/2006,LAS,SFO
879,12/6/2004,JFK,DFW
879,8/14/2008,MCO,MHT
879,7/13/2008,MEM,DCA
879,6/29/2008,MCO,MHT
879,6/14/2008,MEM,DCA
879,6/12/2006,DFW,ATL
879,6/17/2006,TPA,MEM
88,6/11/2006,KOA,LAX
88,9/23/2006,EWR,IAH
88,11/27/2005,IAD,RSW
88,4/3/2005,SFO,PHL
88,7/27/2004,SFO,PHL
88,8/18/2004,BWI,PHX
88,10/11/2007,FLL,JFK
88,5/17/2004,SFO,PHL
88,2/22/2004,SAN,PIT
88,6/26/2007,LAX,ORD
88,7/17/2007,ONT,JFK
88,8/8/2007,LAX,ORD
88,7/18/2007,SFO,EWR
88,5/14/2007,ANC,SEA
88,6/17/2007,ANC,SEA
88,5/15/2007,ANC,SEA
88,8/10/2008,ONT,JFK
88,6/3/2008,ANC,SEA
88,7/5/2008,FLL,ATL
88,7/20/2008,SFO,EWR
88,7/23/2008,SFO,EWR
88,5/31/2008,FLL,JFK
88,4/1/2008,SFO,EWR
88,1/16/2008,FLL,ATL
88,4/9/2008,FLL,JFK
88,2/5/2008,LAS,MCI
88,2/17/2008,ONT,JFK
88,3/15/2008,FLL,ATL
88,6/16/2005,SFO,PHL
88,6/9/2005,SFO,PHL
88,1/7/2007,FLL,ATL
88,5/25/2006,SFO,DEN
880,1/2/2004,CLE,MDW
880,5/9/2004,MDW,LAS
880,11/23/2005,TPA,PVD
880,12/9/2005,TPA,PVD
880,12/21/2006,EWR,MDW
880,6/20/2006,MEM,TPA
880,6/13/2004,MEM,TPA
880,6/29/2004,MEM,TPA
880,4/24/2007,DAL,ELP
880,3/13/2007,MIA,LGA
880,2/13/2007,ATL,MDW
880,4/3/2008,ORD,MEM
880,8/24/2007,MEM,TPA
880,8/14/2005,ATL,DFW
880,10/30/2008,PHX,SAN
881,10/13/2008,CLT,FLL
881,6/27/2006,BWI,PBI
881,3/29/2006,MEM,SAT
881,1/2/2006,BOS,ORD
881,5/30/2004,BOS,ORD
881,5/16/2004,TPA,MEM
881,3/20/2004,TPA,MEM
881,5/26/2005,PHX,FLL
881,1/3/2005,CLT,FLL
881,7/19/2005,TPA,MEM
881,8/25/2005,BOS,ORD
881,6/23/2005,PHX,FLL
881,4/13/2007,TPA,MEM
881,6/27/2004,MHT,ATL
881,7/28/2004,MHT,ATL
881,6/23/2004,MHT,ATL
881,8/11/2008,CLT,FLL
881,8/2/2008,CHS,ATL
881,6/21/2008,ATL,TPA
881,6/8/2007,CLT,FLL
881,10/20/2004,PHX,FLL
881,4/10/2008,TPA,MEM
881,2/4/2008,FLL,MDW
881,4/23/2008,MSY,DAL
881,3/6/2008,CLT,FLL
882,4/2/2008,BOS,TPA
882,2/22/2008,LAS,BOS
882,3/20/2004,LGA,MEM
882,11/19/2005,IAD,SEA
882,4/29/2006,DCA,MEM
882,1/26/2006,FLL,PHX
882,1/11/2006,ORD,BOS
882,11/5/2007,OAK,BNA
882,12/20/2007,ORD,BOS
882,2/14/2007,ORD,BOS
882,3/8/2005,ORD,BOS
882,1/16/2005,ORD,BOS
882,1/26/2005,ISP,LAS
882,9/28/2005,MIA,DFW
882,7/12/2005,BOS,CLT
882,7/5/2005,MIA,LGA
882,8/23/2005,MIA,DFW
882,5/13/2007,LAX,MEM
883,1/2/2006,PHL,ORD
883,7/21/2006,LGA,FLL
883,7/22/2006,MDW,EWR
883,7/22/2006,LGA,FLL
883,12/23/2006,LGA,FLL
883,8/5/2005,LGA,FLL
883,7/25/2005,PHL,ORD
883,8/8/2005,MDW,MSP
883,12/2/2007,BOS,LAS
883,12/30/2007,BOS,LAS
883,11/29/2007,BOS,LAS
